,Now,Title,View,Coment,Like,Subscriber
41,2020/05/29 17:48:31,“일주일 3% 전략” 유망주 리뷰/ 한국경제TV / 증시라인,['173'],,9,280000.0
42,2020/05/29 17:48:41,리뷰할려다 구매했습니다 bmw x6m50d계약완료,['7466'],,49,200000.0
43,2020/05/29 17:48:51,벤큐 EW3280U 리뷰,['325'],,22,20000.0
44,2020/05/29 17:49:01,"Acer 스위프트3 / AMD 라이젠 4500U 실 사용 성능, 발열, 소음 리뷰",['79'],,17,20000.0
45,2020/05/29 17:49:11,교육용 태블릿은~ 갤럭시 탭S6 라이트 리뷰 [4K],['49995'],,1000.0,540000.0
46,2020/05/29 17:49:21,[영화리뷰/결말포함] 딸을 잃은 군인 출신인 장님의 집을 여자가 털면 안 되는 이유[34],['701'],,17,10000.0
47,2020/05/29 17:49:31,[미드리뷰/결말포함 시즌2] 3화 리뷰/ 누명으로 감옥에간 형이 사형선고 받으면 동생으로서 해야하는 일,['38'],,7,10000.0
48,2020/05/29 17:49:41,[시계 언박싱 & 리뷰] 미도 커맨더 그래디언트(Mido Commander Gradient),['277'],,30,4000.0
49,2020/05/29 17:49:51,핫한 신상템🔥 헤라 에어리블러 프라이밍 파우더 리뷰 (ft.특별혜택) HERA AIRY BLUR PRIMING POWDER REVIEW | 재유JEYU,['17497'],,609,130000.0
50,2020/05/29 17:50:01,[좀비고] 어썸패스 시즌4 백만장자 윤슬 스킨리뷰,['87'],,2,구독자 326명
51,2020/05/29 17:50:15,전력분석원의 순한맛 리뷰 | 5월 26~27일 NC전,['3308'],,,40000.0
52,2020/05/29 17:50:25,천장이 없다고? 그래도 난 빨리 나올듯! 레오나 뽑은 뒤 리뷰,['2227'],,26,구독자 887명
53,2020/05/29 17:50:36,이번엔 컵라면! 신제품! 농심 신라면 건면 사발 | 고물의 냠냠리뷰,['5341'],,207,20000.0
54,2020/05/29 17:50:46,진심 이건 잘 샀습니다│조선 그리들 솥뚜껑 리뷰│세상 객관적 공정한 캠핑 장비 리뷰,['51209'],,2000.0,180000.0
55,2020/05/29 17:50:57,[영화리뷰 / 결말포함] 초능력자인 딸아이를 팔아넘기려는 아빠의 사연,['3216'],,106,8000.0
56,2020/05/29 17:51:07,이래서 아직은 테슬라인가..? 아우디 이트론 55 리뷰,['63'],,6,10000.0
57,2020/05/29 17:51:17,"생일선물 언박싱 리뷰ㅋㅋㅋ (ft.꼬르동TV, 백마TV김진주)",['558'],,55,10000.0
58,2020/05/29 17:51:27,뮤 : 아크엔젤] 리뷰 및 기본적인 정보,['459'],,7,2000.0
59,2020/05/29 17:51:38,[354 회담_#2] 인간수업 전격 밀착 상세 초근접 리뷰! 리뷰하다 자꾸 발리우드로 바꾸기 있냐구 정말...,['1696'],,209,1000.0
60,2020/05/29 17:51:47,슬기로운 의사생활 12회 / 마지막 회 리뷰.  시즌2를 기다리며..,['10004'],,89,4000.0
61,2020/05/29 17:51:58,[슬의생 리뷰] 서럽고 짠내 나는 인턴 시절에 치얼스! 👨🏻‍🔬 [전지적 의사 시점],['287'],,20,2000.0
62,2020/05/29 17:52:08,바나나킥! 같은 게이밍 모니터. 삼성 C32T550 양심 리뷰!,['5926'],,165,50000.0
63,2020/05/29 17:52:18,1부 마지막 닌자시즌 챔피언스리그 리뷰!! 2부 새로운 길드전 시즌 리뷰,['8635'],,106,30000.0
64,2020/05/29 17:52:33,[리뷰] 3RSYS S450 강화유리 케이스 리뷰 ! 너네집 컴퓨터 좋아보인다 ?,['82'],,6,1000.0
65,2020/05/29 17:52:43,2020 아스널 프리매치 탑 리뷰(Arsenal Pre Match Top),['87'],,10,3000.0
66,2020/05/29 17:52:53,,['1593'],,,
67,2020/05/29 17:53:03,"[서머너즈워]신캐리뷰, 화백과 거문고명인 어디에 쓰나요? 뽑기까지 같이 가봅시다! - Summoners War",['1231'],,21,2000.0
68,2020/05/29 17:53:13,서머너즈워 스킷 거문고 명인과 화백이 나왔다 스킬리뷰 갑니다,['3784'],,54,3000.0
69,2020/05/29 17:53:23,"[연애혁명] 떡밥 리뷰, 자림이 인스타에 숨겨진 설정이 있다?!",['16704'],,492,20000.0
70,2020/05/29 17:53:34,포르쉐 카이엔 터보! 옵션 리뷰! 이 정도면 깡통 아냐?,['1441'],,39,30000.0
71,2020/05/29 17:53:44,둠피스트 모든 전설 스킨 간단한 리뷰 (+ 플레이) [오버워치],['1692'],,58,구독자 674명
72,2020/05/29 17:53:55,[노보스]오로지 스피드!!!! | 람보르기니 우라칸 퍼포만테 리뷰2부_노사장,['5587'],,320,170000.0
73,2020/05/29 17:54:05,로드매틱 끝판왕 등장! 빈티지 세이코 로드매틱 갈판 리뷰 [Vintage Seiko Lord Matic 5606-8031 Brown Dial Review],['511'],,23,5000.0
74,2020/05/29 17:54:15,[온워드: 단 하루의 기적] 극찬 리뷰 30초 영상,['319'],,33,160000.0
75,2020/05/29 17:54:25,🧶 초름슬라임 리뷰 🧶 가성비 최고! 퀄리티 최고! 본격 손 호강 슬라임 리뷰!  🏃🏻‍♀️,['299'],,10,구독자 82명
76,2020/05/29 17:54:35,"타오바오에서 구매한 귀염뽀작 스위치용 파우치, 캐릭 케이스 리뷰!",['1641'],,61,30000.0
77,2020/05/29 17:54:45,[라포]서든어택 파마스 개사기가 됐다고?? 무기개편 전격리뷰!.... [Sudden Attack],['4058'],,47,30000.0
78,2020/05/29 17:54:55,프리즈마 LED 파 라이트 언박싱 리뷰! (PPL-P1-WW),['140'],,12,6000.0
79,2020/05/29 17:55:05,"가성비 국산 베이트릴 리뷰, 짱짱한 드랙력에 드랙음은 기본? 선상낚시 범용 베이트릴 추천",['975'],,31,20000.0
80,2020/05/29 17:55:20,"XM3 외관리뷰 / 차박하기 딱 좋은 차?(꿀팁,실내,장단점 등)",['60'],,14,1000.0
81,2020/05/29 17:55:30,"(검은사막M) 아처 2차 상세리뷰 [스킬,계열,전투방법,사냥,총평 및 티어]",['6694'],,109,30000.0
82,2020/05/29 17:55:40,[KBO프리뷰]어제 경기 리뷰 및 소통,['808'],,67,60000.0
83,2020/05/29 17:55:50,20대국회 리뷰①]충북도 그밥에 그나물,['16'],,2,10000.0
84,2020/05/29 17:56:00,"아드님께서 어머님께선물한 티구안중고차 출고, 리얼고객리뷰",['47'],,3,
85,2020/05/29 17:56:10,체험 리뷰)) 처음 만나는 코일링,['107'],,7,
86,2020/05/29 17:56:20,신의탑 '베이로드 야마' 리뷰[Tower of God : Bayroad yama](Eng Sub),['7675'],,135,10000.0
87,2020/05/29 17:56:31,[기기리뷰] 베이포레소 타겟pm30 ! 디자인 취향 저격..근데...[Vaper JEJE],['92'],,20,1000.0
88,2020/05/29 17:56:41,파트론 PWE-200 완전 무선 블루투스 이어폰 리뷰!,['64'],,10,1000.0
89,2020/05/29 17:56:51,[MG 큐리오스 발매 기념 : 리뷰 모아보기] HG00 건담 더블오 1기 주역기 리뷰 모음,['6389'],,142,160000.0
90,2020/05/29 17:57:01,"드림리그사커2019  | 잉글랜드의 자부심, 해리 케인 리뷰 | 🏴󠁧󠁢󠁥󠁮󠁧󠁿Harry Kane Review🏴󠁧󠁢󠁥󠁮󠁧󠁿",['78'],,15,구독자 981명
91,2020/05/29 17:57:11,에어트랙 3 0 블루투스 무선 이어폰 리뷰 가성비 추천 노이즈캔슬링이어폰 Bluetooth earphone 멀티 페어링 지원 연결 방법김톰슨 2020 0529,['30'],,2,6000.0
92,2020/05/29 17:57:21,[애니리뷰]레즈비언과 여장남자의 조합은 가능한걸까..?,['193'],,14,5000.0
93,2020/05/29 17:57:31,"[거인TV] 신의탑 애니 9화 리뷰, 체념",['186'],,23,50000.0
94,2020/05/29 17:57:41,[REACTION] NCT 127 엔시티 127 'Punch' M/V Reaction 리뷰!!!!,['1444'],,74,
,Now,Title,View,Coment,Like,Subscriber
0,2020/05/30 21:40:09,외계 로봇에 의해 집 밖으로 못 나오게 된 인류 [영화리뷰 결말포함],26979,,526.0,60000.0
1,2020/05/30 21:40:19,날지 못하는 인간. 세상의 유일한 희망이 되다 [영화리뷰/결말포함],12207,,103.0,10000.0
2,2020/05/30 21:40:29,[영화리뷰/결말포함] 외계 혹성에서 벌어지는 우주괴물 박멸 프로젝트!!  / 영화리뷰 SF 액션 괴물,287,,39.0,8000.0
3,2020/05/30 21:40:40,클리오 매드 매트 스테인 립ㅣ전색상 리뷰,24551,,596.0,310000.0
4,2020/05/30 21:40:51,무한 리롤이 사실상 불가능 해졌습니다..(1.16 : 20w22a 리뷰),7963,,200.0,60000.0
5,2020/05/30 21:41:01,빡포션! 피톨로지 스포츠영양사 우수가 리뷰 해 보았음,25442,,562.0,70000.0
6,2020/05/30 21:41:12,1200시간 숙성 ㄷㄷ 한우 산적스테이크 리뷰,3472,,411.0,1260000.0
7,2020/05/30 21:41:22,[영화리뷰 결말포함] 신입사원이 하루만에 회장달면 생기는 일,16504,,167.0,60000.0
8,2020/05/30 21:41:33,"[영화리뷰 결말포함](공포) 사라진 기억, 남편 살해 용의자가 된 그녀에게 생긴 일 [영화추천][영화소개]",175,,15.0,
9,2020/05/30 21:41:43,작화팀을 갈아넣어서 만들어진 판타지 애니메이션,84526,,1000.0,190000.0
10,2020/05/30 21:41:54,[슬기로운 의사생활] 리뷰의 리뷰 Feat. 닥터프렌즈,142,,15.0,198.0
11,2020/05/30 21:42:04,(영화리뷰/결말포함) 남자가 사랑하는 애인을 살해한 이유와 진실,261,,30.0,4000.0
12,2020/05/30 21:42:14,언니들이 말해주는 놓치면 안 되는 남자 [썰리뷰],810,,80.0,
13,2020/05/30 21:42:25,차알녀 아반떼 리뷰,141,,9.0,1000.0
14,2020/05/30 21:42:36,[결말포함]초간지 양아치와 얼굴천재 복서가 친구가 되면  일어나는 일,57956,,415.0,
15,2020/05/30 21:42:46,RG뉴건담 전용 빔베리어파츠 리뷰  RX-93 ν Gundam,852,,63.0,60000.0
16,2020/05/30 21:42:57,"[도그워치 리뷰#16] 미국 전문 다이버시계 딥블루 가성비 마이크로브랜드 DEEP BLUE Diver 1,000 오토매틱 상남자시계",385,,55.0,1000.0
17,2020/05/30 21:43:08,[리얼리뷰] LG 벨벳 일루전 선셋 완벽분석 ‼️/ 너무 좋은데 ??외않사? 📸 인물모드 탈탈 털기 ! / Smart phone Unboxing & Review,154,,20.0,3000.0
18,2020/05/30 21:43:18,"[프리뷰] 롯데 대 두산 5차전_4차전 리뷰 포함, 롯데 자이언츠 서준원 vs 두산 베어스 이영하, KBO, 3연패 롯데, 위기의 거인군단, 허문회 감독, 문제점 진단, 용캐스터",562,,44.0,3000.0
19,2020/05/30 21:43:28,[ENG SUB] 두끼 로제 떡볶이 솔직리뷰 : 오오 먹을수록 맛있어!!,36,,8.0,5000.0
20,2020/05/30 21:43:40,300만원대 안마의자 대신 4만원대 가성비 마사지기 리뷰!?🛒 | 솔직 리뷰 (언박싱),266,,20.0,20000.0
21,2020/05/30 21:43:50,"[영화리뷰 결말포함]마법과 전설의 혼제하는 세상, 자신만의 왕국을 찾아 떠는 코난의 모험!!! 코난 더 디스트로이어!! 크롬~~~!!",344,,44.0,4000.0
22,2020/05/30 21:44:01,피츠버그 3톤 플로어 잭 비교 리뷰(Heavy Duty vs Low Profile),4796,,236.0,
23,2020/05/30 21:44:11,,1001,,125.0,6000.0
24,2020/05/30 21:44:22,프라다 테수토 체인 스트랩 호보백 언박싱｜디테일 꼼꼼리뷰 착용샷 가격 수납 장단점 리얼후기｜버킷백 비교｜PRADA hobo bag review,43,,6.0,158.0
25,2020/05/30 21:44:32,[영화리뷰] 위험한 거짓말들    아뭐야- 그냥 그렇네~ 하고 시계봤더니 1시간 30분 순삭된 영화,92,,6.0,4000.0
26,2020/05/30 21:44:44,[밈 리뷰] 도대체 그는 무슨 영상을 올리기에 영상 15개로 200만 구독자를 찍었을까?,2351,,91.0,220000.0
27,2020/05/30 21:44:54,[내맘리뷰] 귀멸의 칼날 도우마가 스스로 미쳐갈 수 밖에 없었던 이유,17077,,1000.0,30000.0
28,2020/05/30 21:45:04,입양하세요 이쁘고 멋진집 방문해서 리뷰하기! 우와~ 이런집에서 살고 싶뜨아~ [Roblox][로블록스],45,,4.0,3000.0
29,2020/05/30 21:45:15,[영화리뷰/결말포함] 적군의 비밀기지를 조사하는 소수정예 연합군 / 스릴러,233,,26.0,20000.0
30,2020/05/30 21:45:25,[리뷰 먹방] 아우어베이커리 더티초코 vs 뚜레쥬르 겹겹이 초코퐁당! 비교리뷰 🍞디저트 빵 먹방🍞 real sound eating show_Bread Dessert Mukbang,1202,,46.0,
31,2020/05/30 21:45:35,슬기로운 의사생활+ 마지막 리뷰 - 이젠 안녕,108129,,1000.0,20000.0
32,2020/05/30 21:45:48,[의사와 의대생의 슬기로운의사생활 12회 리뷰] ★경축★ 드디어 겨울정원!!   [hospital playlist ep 12],4069,,73.0,1000.0
33,2020/05/30 21:45:58,[영화리뷰/결말포함]까막눈이 교도소에 들어가서 보스가 되는 방법[34],2198,,51.0,10000.0
34,2020/05/30 21:46:08,골익 리뷰,17,,3.0,135.0
35,2020/05/30 21:46:19,"[영화리뷰/결말포함] 시청률 70%돌파, 살인사건 수사과정이 48시간 연속 실시간 생중계된다.",170,,9.0,2000.0
36,2020/05/30 21:46:29,"[ENG /sub][영화리뷰/결말포함]멋있는 사랑을 하고 싶다면 꼭 봐야할 영화[영화 '카페, 한 사람을 기다리다][movie ending .Cafe. Waiting. Love]",111,,5.0,1000.0
37,2020/05/30 21:46:39,강시의 오만가지 리뷰!,21,,0.0,1000.0
38,2020/05/30 21:46:50,"리뉴얼 된 더블래스팅 얼마나 좋아졌을까? [New 더블래스팅 솔직리뷰,기존 제품과의 차이점 비교]",48,,9.0,375.0
39,2020/05/30 21:47:01,(영회리뷰/결말포함)오디션 심사위원이 대통령보다 강한 권력을 갖는 2050년 미래,272,,9.0,
40,2020/05/30 21:47:14,15개월 아기 최애 장난감 12가지 리뷰 | 내돈내산,310,,32.0,10000.0
41,2020/05/30 21:47:25,✅2020년 최신 포켓몬모드 리뷰 & 다운로드 설치방법 - 마인크래프트 PC [사이],17683,,714.0,70000.0
42,2020/05/30 21:47:35,(영화리뷰/결말포함) 적군에게 끌려간 여동생(문채원)을 구하러 사지로 가는 남자(박해일) / 한국영화 / 영화추천,1353,,10.0,6000.0
43,2020/05/30 21:47:46,(사건파일리뷰) 축구 경기가 끝났는데 전쟁이 터진 이유 | 샨나엘 | 너사세,464,,56.0,50000.0
44,2020/05/30 21:47:56,하이디의 일상 (Vlog)/난황유 리뷰/유기농업자재  살충제/야생화 주택정원/도심속 전원주택/주택정원 예쁘게 꾸미기,2694,,156.0,7000.0
45,2020/05/30 21:48:07,산악용RC카 국민 몬스터 트럭 서밋 리뷰 TRAXXAS SUMMIT REVIEW,2422,,103.0,10000.0
46,2020/05/30 21:48:17,[아크서바이벌 팁] 새로운 DLC 크리스탈 아일 오픈전 마지막리뷰 여기 진짜 미쳤다 (coming june 4th),534,,10.0,1000.0
47,2020/05/30 21:48:28,[리뷰+나눔] 폐호흡 심바쥬스 바나나 게임체인저 아이스키위 아이스패션파인,386,,62.0,10000.0
48,2020/05/30 21:48:38,"훕코리아가 지금신고있는 농구화리뷰 KD13 & 식스원나인 일대일농구,덩크슛",1041,,49.0,70000.0
49,2020/05/30 21:48:49,미친 파괴력!! 오함마 말토르!! 각성 베타레이빌 리뷰!  - Marvel 퓨처파이트,1000,,98.0,10000.0
50,2020/05/30 21:48:59,TY 전태양 vs 원이삭 PartinG 리뷰 - 전태양의 조력자들,1276,,63.0,3000.0
51,2020/05/30 21:49:13,"$120짜리 스마트폰 렌즈 리뷰, Moment 렌즈 /헤일리데이즈",202,,,50000.0
52,2020/05/30 21:49:24,대학생 강의용 추천 노트북 에이서 스위프트3 상세 리뷰! 라이젠 4500U의 가성비는? acer swift3 SF314-42 R5 씬스틸러,635,,39.0,40000.0
53,2020/05/30 21:49:34,[검은사막M] 신규캐릭터 아처 4일차 리뷰 검은태양 태양의전장등 모든걸 즐겼다! 과연 어땠을가?,1636,,28.0,10000.0
54,2020/05/30 21:49:44,🔥피글린이 춤을 춘다!? *20w22a 네더 업데이트 정보리뷰* : 마인크래프트 네더 업데이트 스냅샷,1381,,42.0,30000.0
55,2020/05/30 21:49:56,[소울워커] 하루 샹향 리뷰 겸 이모저모,570,,32.0,10000.0
56,2020/05/30 21:50:07,취두부 VS 인간 | 악취음식 리뷰 | 90LAB,157,,21.0,
57,2020/05/30 21:50:19,[닌텐도 스위치 독점작] 제노블레이드 리뷰 및 초반 팁 몇가지! [정식판],84,,7.0,1000.0
58,2020/05/30 21:50:30,[보마]어썸패스 시즌 4 올클리어 영상!(컨트롤 리뷰 있음)+학교생활 0.9교시 짧리뷰,82,,6.0,642.0
59,2020/05/30 21:50:40,[율무TV] 뮤:아크엔젤 리뷰 해봤습니다~흑마법사 악령스킬 사기네요!!Mu Arkangel,1404,,16.0,
60,2020/05/30 21:50:51,[카고맨] 스키니아 P280 리뷰하다보니...이건머..매우 XXX~ (Started selling Scania P280 in Korea),260,,25.0,10000.0
61,2020/05/30 21:51:01,마드리드 대학교 패스학과 크교수 이상한 리뷰 후기 l 피파4 토니 크로스 19챔스? LH?,232,,12.0,578.0
62,2020/05/30 21:51:12,쇠로 만든 티라노사우루스ㅋㅋㅋ 트랜스포머 그림록 리뷰 | 히히튜브,9965,,341.0,250000.0
63,2020/05/30 21:51:27,"[거인TV] 진격의 거인 4기 PV 리뷰, THE FINAL SEASON (스포주의)",4284,,125.0,50000.0
64,2020/05/30 21:51:37,경호원 닥터곽 [ 국내에서 제일 좋은 마사지건 리뷰!! /Best Massage Device],453,,43.0,10000.0
65,2020/05/30 21:51:48,게임리뷰 후 게임회사에서 개인적으로 연락이 와서 선물을 주셨습니다 [ 똘끼 ],12433,,138.0,130000.0
66,2020/05/30 21:51:58,신사적인 와인?? 미쉘 그로 끌로 데 레아 2014 와인 리뷰 (Feat. 부르고뉴 와인 추천),244,,27.0,1000.0
67,2020/05/30 21:52:09,"신상리뷰🧐 이니스프리 올데이롱웨어 / 전색상 비교, 커버력, 5시간 후 지속력까지",144,,15.0,20000.0
68,2020/05/30 21:52:19,[팔씨름] 마사지건 리뷰다 오해하지마라!! 그냥 그렇게 보이는거다,312,,26.0,10000.0
69,2020/05/30 21:52:30,마인크래프트 20w22a 업데이트 리뷰!!!! Minecraft 20w22a Update review!,198,,10.0,223.0
70,2020/05/30 21:52:41,10900K 리뷰 (10700K VS 10900K 게이밍 비교와 3900X VS 10900K의 멀티성능 비교)  구매 고민하시는분들께 고민 타파!  - 신성조,2318,,159.0,50000.0
71,2020/05/30 21:52:52,[영화리뷰/결말포함] 마동석이 20살 연하녀와 물침대에 눕게 되면 벌어지는 일,38000,,191.0,
72,2020/05/30 21:53:03,[킹오파올스타] 신규 페스타 XII 레오나 완벽리뷰 (KOF ALL STAR) Leona Heidern,1513,,32.0,
73,2020/05/30 21:53:14,NEW 멕시카나 까르보불닭치킨 리뷰먹방ㅣMukbang,315,,45.0,90000.0
74,2020/05/30 21:53:25,All About NFL) 2 & 8 - LA 차저스 2020 드래프트 리뷰,165,,26.0,1000.0
75,2020/05/30 21:53:36,"""대취타"" 뮤비 & D-2 가사 심층 리뷰 [6회 아이돌부장 LIVE]",3230,,293.0,20000.0
76,2020/05/30 21:53:46,서커스차리뷰해보기!!!,7,,3.0,125.0
77,2020/05/30 21:53:57,'슈팅 강화 축구화?!' 프레데터 20.1 FG 솔직한 리뷰,1640,,203.0,100000.0
78,2020/05/30 21:54:07,대형 자이언트 에어팟 스피커 리뷰!! 일단 크다...,932,,50.0,50000.0
79,2020/05/30 21:54:23,[말랑슬라임]소름끼치는 파츠🦷공포 컨셉★마녀슬라임 😈리뷰보러오세요~,47,,7.0,81.0
80,2020/05/30 21:54:34,"서울노원광운대역 유일한 오피스텔 전세월세, 모두스타빌 리뷰",109,,2.0,3000.0
81,2020/05/30 21:54:44,6/3까지 암상인 위치와 물품리뷰! 햄버거 당첨자 발표 [데스티니 가디언즈],7322,,189.0,30000.0
82,2020/05/30 21:54:55,[무화기리뷰] Roulette RTA Review 룰렛 입호흡 리빌드 무화기 리뷰,187,,14.0,7000.0
83,2020/05/30 21:55:07,[라포]서든어택 오마이걸 캐릭터리뷰! 영구제는 몇개만에? [Sudden Attack],3081,,41.0,30000.0
84,2020/05/30 21:55:17,86기 로얄스타일 꿈꾸는 여행가 인게임리뷰 & 코디추천 [ 메이플스토리 뿌으],539,,23.0,1000.0
85,2020/05/30 21:55:28,[1만원대] 샤오미 정밀 드라이버 세트 리뷰 (Xiaomi Mijia Screwdriver review),66,,8.0,1000.0
86,2020/05/30 21:55:39,포메이션Z 게임이야기 Formation Z 게임ASMR GAMEASMR 게임리뷰 게임이야기 인생게임 고전게임,1012,,128.0,20000.0
87,2020/05/30 21:55:49,(리뷰&나눔)신상액상 스퀴즈드 액상 5종 리뷰&액상나눔.,115,,39.0,3000.0
88,2020/05/30 21:56:00,[마틴기타] 마틴 백패커 기타 리뷰 (Martin Backpacker Guitar Review),70,,5.0,874.0
89,2020/05/30 21:56:11,피코크 푸짐한 해물매운탕 리뷰 이콜TV,10,,5.0,2000.0
90,2020/05/30 21:56:21,주관적 게임리뷰 마인크래프트 던전스 (Minecraft Dungeons) [[VG]홀리],260,,10.0,3000.0
91,2020/05/30 21:56:32,3RSYS R480 케이스 완벽리뷰 구독자 이벤트로 드릴 컴퓨터를 R480으로 조립해봤습니다. 3RSYS 협찬 감사합니다. 3RSYS 흥해라~! 나도 흥해보자~!,195,,20.0,4000.0
92,2020/05/30 21:56:42,[북리뷰/파일럿] 쪽집게 과외식 투자서 읽기 - 현명한 투자자의 지표 분석법,174,,15.0,10000.0
93,2020/05/30 21:56:53,[애니리뷰]곧 대한민국의 미래가 되버릴지도 모르는 애니,1842,,23.0,5000.0
94,2020/05/30 21:57:04,애니리뷰 - 오우..내가 뭘 본 거야,4910,,481.0,40000.0
95,2020/05/30 21:57:14,자꾸만 꼬이는 여자관계 [ 마이 프리텐드 와이프 ] 영화 리뷰,10,,4.0,32.0
96,2020/05/30 21:57:25,"AV2HDMI 컨버터 리뷰/사용기 - 레트로 게임기, HDTV와 연결해 즐기고 유튜브 스트리밍도 해보자!",62,,4.0,83.0
